Person,Day,Calculator-Bin1,Calculator-Bin2,Calendar-Bin1,Calendar-Bin2,Camera-Bin1,Camera-Bin2,Clock-Bin1,Clock-Bin2,Contacts-Bin1,Contacts-Bin2,Facebook-Bin1,Facebook-Bin2,Gallery-Bin1,Gallery-Bin2,Gmail-Bin1,Gmail-Bin2,Google Play Store-Bin1,Google Play Store-Bin2,Google Search-Bin1,Google Search-Bin2,Instagram-Bin1,Instagram-Bin2,Internet-Bin1,Internet-Bin2,Maps-Bin1,Maps-Bin2,Messaging-Bin1,Messaging-Bin2,Messenger-Bin1,Messenger-Bin2,Phone-Bin1,Phone-Bin2,Photos-Bin1,Photos-Bin2,Settings-Bin1,Settings-Bin2,Twitter-Bin1,Twitter-Bin2,WhatsApp-Bin1,WhatsApp-Bin2,YouTube-Bin1,YouTube-Bin2
1,Day1,-0.13581595118315862,-0.2904547898224265,-0.16191469078881832,-0.33659311828981575,-0.25136812549594384,-0.053952289196728336,-0.3027653548153084,-0.30443375651024684,-0.07423573680563551,-0.32358312488873403,-0.5673877564030823,-0.5358550662796447,-0.19699867576984487,-0.3047921794780338,-0.25605526122324795,-0.39324811420310557,-0.20716193447618467,-0.32664624819830573,0,0,-0.46935912740080354,-0.5827513732818096,0,0,-0.1398630682748463,-0.23835779371550553,-0.1437261465019574,1.6464584511770115,-0.49809133266315275,-0.67816014696491,-0.213711688683715,-0.34811565290115515,-0.15632537979396802,-0.23169148941807569,-0.20761129184153948,0.006470269459962329,-0.2655545347264808,-0.36188435110383904,-0.3462390519812215,-0.38580967050539877,-0.27737208962038173,-0.3496277669918508
1,Day2,-0.13581595118315862,-0.2904547898224265,-0.16191469078881832,-0.33659311828981575,-0.25136812549594384,-0.13664093632077604,-0.3027653548153084,-0.30443375651024684,-0.07423573680563551,-0.32358312488873403,-0.5673877564030823,-0.5143950323122795,-0.19699867576984487,-0.3047921794780338,-0.25605526122324795,-0.39324811420310557,-0.20716193447618467,-0.32664624819830573,0,0,-0.46935912740080354,-0.6297779474572198,0,0,-0.1398630682748463,-0.21657072661978197,-0.1437261465019574,0.013794285827743837,-0.4376766295141327,-0.5251646305005173,-0.213711688683715,-0.34811565290115515,-0.15632537979396802,-0.23169148941807569,-0.20761129184153948,-0.3221409915975187,-0.2655545347264808,-0.36188435110383904,-0.3462390519812215,-0.38580967050539877,-0.27737208962038173,-0.3496277669918508
1,Day3,-0.13581595118315862,5.847583386663422,-0.16191469078881832,-0.23624267246411998,-0.25136812549594384,-0.13664093632077604,0.5184306681647418,-0.2746722670147281,-0.07423573680563551,-0.32358312488873403,-0.5673877564030823,-0.18876234298138944,-0.19699867576984487,-0.3047921794780338,-0.25605526122324795,-0.39324811420310557,-0.20716193447618467,-0.3130007070223247,0,0,-0.46935912740080354,-0.4971388920906781,0,0,-0.1398630682748463,-0.23835779371550553,-0.1437261465019574,6.081717253302294,-0.10539576219452233,-0.3624551129907664,-0.213711688683715,-0.34811565290115515,-0.15632537979396802,-0.23169148941807569,-0.20761129184153948,-0.3221409915975187,-0.2655545347264808,-0.36188435110383904,-0.3462390519812215,-0.15716150651422184,-0.23345421126048588,1.9639814932061406
1,Day4,-0.13581595118315862,-0.2904547898224265,-0.16191469078881832,-0.33659311828981575,-0.25136812549594384,-0.13664093632077604,2.015905768893069,-0.08618283354310924,-0.07423573680563551,-0.32358312488873403,-0.5602374303724131,-0.2335485008263256,-0.19699867576984487,-0.3047921794780338,-0.25605526122324795,-0.39324811420310557,-0.13444410380414776,2.8527648458052832,0,0,-0.46935912740080354,-0.643041852993874,0,0,-0.1398630682748463,-0.23835779371550553,-0.1437261465019574,-0.021129011826785952,-0.49809133266315275,-0.7194446514076827,-0.213711688683715,0.563819216968742,-0.15632537979396802,-0.23169148941807569,-0.20761129184153948,-0.27284930243889655,-0.2655545347264808,-0.36188435110383904,-0.3462390519812215,-0.38580967050539877,-0.27737208962038173,-0.14646136242249314
1,Day5,-0.13581595118315862,0.15594798664927162,-0.16191469078881832,-0.33659311828981575,-0.25136812549594384,-0.13664093632077604,-0.00488052294999609,-0.30443375651024684,-0.07423573680563551,-0.32358312488873403,-0.5673877564030823,-0.14117705027114477,-0.19699867576984487,-0.3047921794780338,-0.25605526122324795,-0.2602763919345203,-0.20716193447618467,-0.32664624819830573,0,0,-0.46935912740080354,-0.6526883297478043,0,0,-0.1398630682748463,-0.10037303544258962,-0.1437261465019574,2.6592340831583754,-0.49809133266315275,-0.5203076299778382,-0.213711688683715,1.755528016470856,-0.15632537979396802,-0.23169148941807569,-0.20761129184153948,-0.14140479801590414,-0.008864503501128645,0.1285630711761168,-0.3462390519812215,-0.38580967050539877,-0.27737208962038173,-0.2169476660485968
1,Day6,-0.13581595118315862,-0.2904547898224265,-0.16191469078881832,-0.33659311828981575,-0.25136812549594384,-0.13664093632077604,-0.3027653548153084,-0.10602382654012174,-0.07423573680563551,-0.32358312488873403,-0.5673877564030823,0.1881878188801566,-0.19699867576984487,-0.3047921794780338,-0.25605526122324795,-0.39324811420310557,-0.20716193447618467,-0.32664624819830573,0,0,-0.46935912740080354,-0.6490709009650805,0,0,-0.1398630682748463,-0.23835779371550553,-0.1437261465019574,0.23206489616855502,-0.49809133266315275,-0.6623748952662029,-0.213711688683715,-0.34811565290115515,-0.15632537979396802,-0.23169148941807569,-0.20761129184153948,-0.3221409915975187,-0.2655545347264808,0.4835277801190682,-0.3462390519812215,-0.38580967050539877,-0.27737208962038173,-0.3496277669918508
1,Day7,-0.13581595118315862,-0.2904547898224265,-0.16191469078881832,-0.33659311828981575,3.4583326791049913,-0.09129554918823375,-0.3027653548153084,-0.30443375651024684,-0.07423573680563551,-0.32358312488873403,-0.5673877564030823,-0.3333843110223291,-0.19699867576984487,-0.3047921794780338,-0.25605526122324795,-0.39324811420310557,-0.20716193447618467,-0.32664624819830573,0,0,-0.46935912740080354,-0.6165140419205656,0,0,-0.1398630682748463,-0.23835779371550553,15.076066729214789,2.729080678467435,-0.28431622921277405,-0.39523986651885057,-0.213711688683715,-0.34811565290115515,-0.15632537979396802,-0.23169148941807569,-0.20761129184153948,-0.3221409915975187,-0.2655545347264808,-0.36188435110383904,-0.3462390519812215,-0.38580967050539877,-0.24077385765380185,-0.3496277669918508
1,Day8,-0.13581595118315862,-0.2904547898224265,-0.16191469078881832,-0.33659311828981575,-0.25136812549594384,-0.13664093632077604,-0.19005217519059567,-0.30443375651024684,-0.07423573680563551,-0.32358312488873403,0.13620432501475452,-0.45561320014080076,-0.19699867576984487,-0.3047921794780338,-0.25605526122324795,-0.39324811420310557,-0.20716193447618467,-0.32664624819830573,0,0,-0.46935912740080354,-0.6321895666457024,0,0,-0.1398630682748463,-0.23835779371550553,-0.1437261465019574,1.8472674126905577,-0.49809133266315275,-0.4741661250123865,-0.213711688683715,-0.34811565290115515,-0.15632537979396802,-0.23169148941807569,-0.20761129184153948,-0.3221409915975187,-0.2655545347264808,-0.36188435110383904,-0.3462390519812215,-0.37695877383477255,-0.27737208962038173,-0.12158384349563302
1,Day9,-0.13581595118315862,-0.2904547898224265,-0.16191469078881832,-0.33659311828981575,-0.25136812549594384,-0.13664093632077604,-0.06928805416411768,-0.30443375651024684,-0.07423573680563551,-0.32358312488873403,-0.5673877564030823,-0.6926066187369213,-0.19699867576984487,-0.3047921794780338,-0.25605526122324795,-0.39324811420310557,-0.20716193447618467,-0.32664624819830573,0,0,-0.46935912740080354,-0.6526883297478043,0,0,-0.1398630682748463,-0.23835779371550553,-0.1437261465019574,0.5987595215411178,-0.39120378093796343,-0.6040908889940533,-0.213711688683715,-0.34811565290115515,-0.15632537979396802,-0.23169148941807569,-0.20761129184153948,-0.3221409915975187,-0.2655545347264808,-0.36188435110383904,-0.3462390519812215,-0.38580967050539877,-0.27737208962038173,-0.3496277669918508
2,Day1,-0.13581595118315862,-0.2904547898224265,-0.16191469078881832,-0.33659311828981575,-0.25136812549594384,-0.12863880917973916,-0.3027653548153084,0.20151156491357217,-0.07423573680563551,-0.02877701632517771,-0.5673877564030823,0.7330860726602132,-0.19699867576984487,-0.3047921794780338,-0.25605526122324795,0.08798288067367921,-0.20716193447618467,-0.2584185423184004,0,0,-0.46935912740080354,2.738048249258699,0,0,-0.1398630682748463,-0.23835779371550553,-0.1437261465019574,-0.28305374423575935,-0.49809133266315275,1.8766221279643138,-0.213711688683715,2.154899961823715,-0.15632537979396802,-0.23169148941807569,-0.20761129184153948,7.235918012724546,-0.2655545347264808,-0.36188435110383904,-0.3462390519812215,-0.38580967050539877,-0.27737208962038173,0.23084767463488537
